"GroupNumber","FilePath","FileName","FileSize","LastModified","Hash"
"67","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001383.jpg","00001383.jpg","34.57 KB","15/10/2024 10:24:59 pm","1d55cfae27355963f91f998f1094f6bf"
"67","C:\Users\louie\Documents\Project\Capstone\Images\00001383.jpg","00001383.jpg","34.57 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"68","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000858.jpg","00000858.jpg","28.57 KB","15/10/2024 10:24:52 pm","1d55cfae27355963f91f998f1094f6bf"
"68","C:\Users\louie\Documents\Project\Capstone\Images\00000858.jpg","00000858.jpg","28.57 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"69","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004069.jpg","00004069.jpg","28.18 KB","15/10/2024 10:25:39 pm","1d55cfae27355963f91f998f1094f6bf"
"69","C:\Users\louie\Documents\Project\Capstone\Images\00004069.jpg","00004069.jpg","28.18 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"70","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003874.jpg","00003874.jpg","32.03 KB","15/10/2024 10:25:37 pm","1d55cfae27355963f91f998f1094f6bf"
"70","C:\Users\louie\Documents\Project\Capstone\Images\00003874.jpg","00003874.jpg","32.03 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"71","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002013.jpg","00002013.jpg","34.87 KB","15/10/2024 10:25:09 pm","1d55cfae27355963f91f998f1094f6bf"
"71","C:\Users\louie\Documents\Project\Capstone\Images\00002013.jpg","00002013.jpg","34.87 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"72","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004584.jpg","00004584.jpg","25.30 KB","15/10/2024 10:25:47 pm","1d55cfae27355963f91f998f1094f6bf"
"72","C:\Users\louie\Documents\Project\Capstone\Images\00004584.jpg","00004584.jpg","25.30 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"73","C:\Users\louie\Documents\GitProject\PCSO Predictions\.mypy_cache\3.10\_operator.data.json","_operator.data.json","101.86 KB","22/4/2025 5:41:59 pm","1d55cfae27355963f91f998f1094f6bf"
"73","C:\Users\louie\Documents\GitProject\TinMBA\.mypy_cache\3.10\_operator.data.json","_operator.data.json","101.86 KB","19/7/2025 4:58:48 pm","1d55cfae27355963f91f998f1094f6bf"
"74","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\.venv\Lib\site-packages\pip\_internal\metadata\base.py","base.py","24.71 KB","21/7/2024 3:10:30 pm","1d55cfae27355963f91f998f1094f6bf"
"74","C:\Users\louie\Documents\GitProject\PCSO Predictions\.venv\Lib\site-packages\pip\_internal\metadata\base.py","base.py","24.71 KB","12/4/2025 10:11:38 am","1d55cfae27355963f91f998f1094f6bf"
"74","C:\Users\louie\Documents\GitProject\Toto-Predictions\.venv\Lib\site-packages\pip\_internal\metadata\base.py","base.py","24.71 KB","27/2/2025 3:23:16 pm","1d55cfae27355963f91f998f1094f6bf"
"75","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003025.jpg","00003025.jpg","27.62 KB","15/10/2024 10:25:24 pm","1d55cfae27355963f91f998f1094f6bf"
"75","C:\Users\louie\Documents\Project\Capstone\Images\00003025.jpg","00003025.jpg","27.62 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"76","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00005279.jpg","00005279.jpg","37.02 KB","15/10/2024 10:25:58 pm","1d55cfae27355963f91f998f1094f6bf"
"76","C:\Users\louie\Documents\Project\Capstone\Images\00005279.jpg","00005279.jpg","37.02 KB","18/10/2024 8:33:45 am","1d55cfae27355963f91f998f1094f6bf"
"77","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003555.jpg","00003555.jpg","30.23 KB","15/10/2024 10:25:32 pm","1d55cfae27355963f91f998f1094f6bf"
"77","C:\Users\louie\Documents\Project\Capstone\Images\00003555.jpg","00003555.jpg","30.23 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"78","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004096.jpg","00004096.jpg","38.39 KB","15/10/2024 10:25:40 pm","1d55cfae27355963f91f998f1094f6bf"
"78","C:\Users\louie\Documents\Project\Capstone\Images\00004096.jpg","00004096.jpg","38.39 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"79","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002323.jpg","00002323.jpg","30.88 KB","15/10/2024 10:25:13 pm","1d55cfae27355963f91f998f1094f6bf"
"79","C:\Users\louie\Documents\Project\Capstone\Images\00002323.jpg","00002323.jpg","30.88 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"80","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004617.jpg","00004617.jpg","39.01 KB","15/10/2024 10:25:47 pm","1d55cfae27355963f91f998f1094f6bf"
"80","C:\Users\louie\Documents\Project\Capstone\Images\00004617.jpg","00004617.jpg","39.01 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"81","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003926.jpg","00003926.jpg","33.62 KB","15/10/2024 10:25:38 pm","1d55cfae27355963f91f998f1094f6bf"
"81","C:\Users\louie\Documents\Project\Capstone\Images\00003926.jpg","00003926.jpg","33.62 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"82","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003416.jpg","00003416.jpg","10.29 KB","15/10/2024 10:25:30 pm","1d55cfae27355963f91f998f1094f6bf"
"82","C:\Users\louie\Documents\Project\Capstone\Images\00003416.jpg","00003416.jpg","10.29 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"83","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000301.jpg","00000301.jpg","30.37 KB","15/10/2024 10:24:44 pm","1d55cfae27355963f91f998f1094f6bf"
"83","C:\Users\louie\Documents\Project\Capstone\Images\00000301.jpg","00000301.jpg","30.37 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"84","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\.venv\Lib\site-packages\pandas\tests\util\test_assert_frame_equal.py","test_assert_frame_equal.py","13.07 KB","21/7/2024 3:50:02 pm","1d55cfae27355963f91f998f1094f6bf"
"84","C:\Users\louie\Documents\GitProject\PCSO Predictions\.venv\Lib\site-packages\pandas\tests\util\test_assert_frame_equal.py","test_assert_frame_equal.py","13.07 KB","16/4/2025 5:38:58 pm","1d55cfae27355963f91f998f1094f6bf"
"85","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002491.jpg","00002491.jpg","32.63 KB","15/10/2024 10:25:16 pm","1d55cfae27355963f91f998f1094f6bf"
"85","C:\Users\louie\Documents\Project\Capstone\Images\00002491.jpg","00002491.jpg","32.63 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"86","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002488.jpg","00002488.jpg","25.31 KB","15/10/2024 10:25:16 pm","1d55cfae27355963f91f998f1094f6bf"
"86","C:\Users\louie\Documents\Project\Capstone\Images\00002488.jpg","00002488.jpg","25.31 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"87","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\.venv\Lib\site-packages\pandas\tests\indexes\test_indexing.py","test_indexing.py","11.04 KB","21/7/2024 3:50:02 pm","1d55cfae27355963f91f998f1094f6bf"
"87","C:\Users\louie\Documents\GitProject\PCSO Predictions\.venv\Lib\site-packages\pandas\tests\indexes\test_indexing.py","test_indexing.py","11.04 KB","16/4/2025 5:38:57 pm","1d55cfae27355963f91f998f1094f6bf"
"88","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004375.jpg","00004375.jpg","36.76 KB","15/10/2024 10:25:44 pm","1d55cfae27355963f91f998f1094f6bf"
"88","C:\Users\louie\Documents\Project\Capstone\Images\00004375.jpg","00004375.jpg","36.76 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"89","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004432.jpg","00004432.jpg","21.23 KB","15/10/2024 10:25:44 pm","1d55cfae27355963f91f998f1094f6bf"
"89","C:\Users\louie\Documents\Project\Capstone\Images\00004432.jpg","00004432.jpg","21.23 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"90","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004627.jpg","00004627.jpg","31.59 KB","15/10/2024 10:25:48 pm","1d55cfae27355963f91f998f1094f6bf"
"90","C:\Users\louie\Documents\Project\Capstone\Images\00004627.jpg","00004627.jpg","31.59 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"91","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\.venv\Lib\site-packages\pandas\tests\series\test_api.py","test_api.py","10.10 KB","21/7/2024 3:50:02 pm","1d55cfae27355963f91f998f1094f6bf"
"91","C:\Users\louie\Documents\GitProject\PCSO Predictions\.venv\Lib\site-packages\pandas\tests\series\test_api.py","test_api.py","10.10 KB","16/4/2025 5:38:58 pm","1d55cfae27355963f91f998f1094f6bf"
"92","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000543.jpg","00000543.jpg","30.33 KB","15/10/2024 10:24:47 pm","1d55cfae27355963f91f998f1094f6bf"
"92","C:\Users\louie\Documents\Project\Capstone\Images\00000543.jpg","00000543.jpg","30.33 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"93","C:\Users\louie\Documents\GitProject\PCSO Predictions\.mypy_cache\3.10\matplotlib\mlab.data.json","mlab.data.json","39.96 KB","22/4/2025 5:42:16 pm","1d55cfae27355963f91f998f1094f6bf"
"93","C:\Users\louie\Documents\GitProject\TinMBA\.mypy_cache\3.10\matplotlib\mlab.data.json","mlab.data.json","39.96 KB","19/7/2025 5:00:26 pm","1d55cfae27355963f91f998f1094f6bf"
"94","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001940.jpg","00001940.jpg","11.54 KB","15/10/2024 10:25:08 pm","1d55cfae27355963f91f998f1094f6bf"
"94","C:\Users\louie\Documents\Project\Capstone\Images\00001940.jpg","00001940.jpg","11.54 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"95","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003530.jpg","00003530.jpg","28.43 KB","15/10/2024 10:25:32 pm","1d55cfae27355963f91f998f1094f6bf"
"95","C:\Users\louie\Documents\Project\Capstone\Images\00003530.jpg","00003530.jpg","28.43 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"96","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000731.jpg","00000731.jpg","23.84 KB","15/10/2024 10:24:50 pm","1d55cfae27355963f91f998f1094f6bf"
"96","C:\Users\louie\Documents\Project\Capstone\Images\00000731.jpg","00000731.jpg","23.84 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"97","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\.venv\Lib\site-packages\pandas\core\arrays\datetimelike.py","datetimelike.py","87.20 KB","21/7/2024 3:50:02 pm","1d55cfae27355963f91f998f1094f6bf"
"97","C:\Users\louie\Documents\GitProject\PCSO Predictions\.venv\Lib\site-packages\pandas\core\arrays\datetimelike.py","datetimelike.py","87.20 KB","16/4/2025 5:38:57 pm","1d55cfae27355963f91f998f1094f6bf"
"98","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\.venv\Lib\site-packages\pandas\core\sorting.py","sorting.py","22.44 KB","21/7/2024 3:50:02 pm","1d55cfae27355963f91f998f1094f6bf"
"98","C:\Users\louie\Documents\GitProject\PCSO Predictions\.venv\Lib\site-packages\pandas\core\sorting.py","sorting.py","22.44 KB","16/4/2025 5:38:57 pm","1d55cfae27355963f91f998f1094f6bf"
"99","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001850.jpg","00001850.jpg","37.84 KB","15/10/2024 10:25:07 pm","1d55cfae27355963f91f998f1094f6bf"
"99","C:\Users\louie\Documents\Project\Capstone\Images\00001850.jpg","00001850.jpg","37.84 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"100","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000197.jpg","00000197.jpg","27.56 KB","15/10/2024 10:24:42 pm","1d55cfae27355963f91f998f1094f6bf"
"100","C:\Users\louie\Documents\Project\Capstone\Images\00000197.jpg","00000197.jpg","27.56 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"101","C:\Users\louie\Documents\GitProject\PCSO Predictions\.mypy_cache\3.10\matplotlib\_mathtext_data.data.json","_mathtext_data.data.json","16.20 KB","22/4/2025 5:42:00 pm","1d55cfae27355963f91f998f1094f6bf"
"101","C:\Users\louie\Documents\GitProject\TinMBA\.mypy_cache\3.10\matplotlib\_mathtext_data.data.json","_mathtext_data.data.json","16.20 KB","19/7/2025 4:58:53 pm","1d55cfae27355963f91f998f1094f6bf"
"102","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004097.jpg","00004097.jpg","31.63 KB","15/10/2024 10:25:40 pm","1d55cfae27355963f91f998f1094f6bf"
"102","C:\Users\louie\Documents\Project\Capstone\Images\00004097.jpg","00004097.jpg","31.63 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"103","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001730.jpg","00001730.jpg","36.24 KB","15/10/2024 10:25:05 pm","1d55cfae27355963f91f998f1094f6bf"
"103","C:\Users\louie\Documents\Project\Capstone\Images\00001730.jpg","00001730.jpg","36.24 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"104","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001073.jpg","00001073.jpg","36.26 KB","15/10/2024 10:24:55 pm","1d55cfae27355963f91f998f1094f6bf"
"104","C:\Users\louie\Documents\Project\Capstone\Images\00001073.jpg","00001073.jpg","36.26 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"105","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003745.jpg","00003745.jpg","30.81 KB","15/10/2024 10:25:35 pm","1d55cfae27355963f91f998f1094f6bf"
"105","C:\Users\louie\Documents\Project\Capstone\Images\00003745.jpg","00003745.jpg","30.81 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"106","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003628.jpg","00003628.jpg","22.16 KB","15/10/2024 10:25:33 pm","1d55cfae27355963f91f998f1094f6bf"
"106","C:\Users\louie\Documents\Project\Capstone\Images\00003628.jpg","00003628.jpg","22.16 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"107","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003668.jpg","00003668.jpg","28.11 KB","15/10/2024 10:25:34 pm","1d55cfae27355963f91f998f1094f6bf"
"107","C:\Users\louie\Documents\Project\Capstone\Images\00003668.jpg","00003668.jpg","28.11 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"108","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002720.jpg","00002720.jpg","27.96 KB","15/10/2024 10:25:19 pm","1d55cfae27355963f91f998f1094f6bf"
"108","C:\Users\louie\Documents\Project\Capstone\Images\00002720.jpg","00002720.jpg","27.96 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"109","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002734.jpg","00002734.jpg","28.80 KB","15/10/2024 10:25:19 pm","1d55cfae27355963f91f998f1094f6bf"
"109","C:\Users\louie\Documents\Project\Capstone\Images\00002734.jpg","00002734.jpg","28.80 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"110","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\.venv\Lib\site-packages\pandas\tests\reshape\test_melt.py","test_melt.py","41.22 KB","21/7/2024 3:50:02 pm","1d55cfae27355963f91f998f1094f6bf"
"110","C:\Users\louie\Documents\GitProject\PCSO Predictions\.venv\Lib\site-packages\pandas\tests\reshape\test_melt.py","test_melt.py","41.22 KB","16/4/2025 5:38:58 pm","1d55cfae27355963f91f998f1094f6bf"
"111","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000603.jpg","00000603.jpg","28.30 KB","15/10/2024 10:24:48 pm","1d55cfae27355963f91f998f1094f6bf"
"111","C:\Users\louie\Documents\Project\Capstone\Images\00000603.jpg","00000603.jpg","28.30 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"112","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003122.jpg","00003122.jpg","36.77 KB","15/10/2024 10:25:26 pm","1d55cfae27355963f91f998f1094f6bf"
"112","C:\Users\louie\Documents\Project\Capstone\Images\00003122.jpg","00003122.jpg","36.77 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"113","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004163.jpg","00004163.jpg","23.65 KB","15/10/2024 10:25:41 pm","1d55cfae27355963f91f998f1094f6bf"
"113","C:\Users\louie\Documents\Project\Capstone\Images\00004163.jpg","00004163.jpg","23.65 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"114","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003212.jpg","00003212.jpg","29.95 KB","15/10/2024 10:25:27 pm","1d55cfae27355963f91f998f1094f6bf"
"114","C:\Users\louie\Documents\Project\Capstone\Images\00003212.jpg","00003212.jpg","29.95 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"115","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000959.jpg","00000959.jpg","31.71 KB","15/10/2024 10:24:53 pm","1d55cfae27355963f91f998f1094f6bf"
"115","C:\Users\louie\Documents\Project\Capstone\Images\00000959.jpg","00000959.jpg","31.71 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"116","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003322.jpg","00003322.jpg","26.77 KB","15/10/2024 10:25:29 pm","1d55cfae27355963f91f998f1094f6bf"
"116","C:\Users\louie\Documents\Project\Capstone\Images\00003322.jpg","00003322.jpg","26.77 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"117","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003348.jpg","00003348.jpg","11.25 KB","15/10/2024 10:25:29 pm","1d55cfae27355963f91f998f1094f6bf"
